rok,pohlavi,vek_kod,vek_nazev,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetreni,populace
2012,Z,66030034,30–34 let,CZ0531,Chrudim,CZ053,Pardubický kraj,3193,3613
2012,Z,66030034,30–34 let,CZ0532,Pardubice,CZ053,Pardubický kraj,5575,6290
2012,Z,66030034,30–34 let,CZ0533,Svitavy,CZ053,Pardubický kraj,3157,3663
2012,Z,66030034,30–34 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,4125,4878
2012,Z,66030034,30–34 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2801,3205
2012,Z,66030034,30–34 let,CZ0632,Jihlava,CZ063,Vysočina,3597,4165
2012,Z,66030034,30–34 let,CZ0633,Pelhřimov,CZ063,Vysočina,2071,2418
2012,Z,66030034,30–34 let,CZ0634,Třebíč,CZ063,Vysočina,3313,3852
2012,Z,66030034,30–34 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,3481,4048
2012,Z,66030034,30–34 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,3480,4101
2012,Z,66030034,30–34 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,13133,15792
2012,Z,66030034,30–34 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,7722,8191
2012,Z,66030034,30–34 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,3741,4342
2012,Z,66030034,30–34 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,4007,5481
2012,Z,66030034,30–34 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2999,3422
2012,Z,66030034,30–34 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,3462,4026
2012,Z,66030034,30–34 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,950,1291
2012,Z,66030034,30–34 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,8251,9003
2012,Z,66030034,30–34 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,3617,4145
2012,Z,66030034,30–34 let,CZ0714,Přerov,CZ071,Olomoucký kraj,3755,4527
2012,Z,66030034,30–34 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,3546,4084
2012,Z,66030034,30–34 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,3185,3770
2012,Z,66030034,30–34 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,4298,5075
2012,Z,66030034,30–34 let,CZ0723,Vsetín,CZ072,Zlínský kraj,3749,4903
2012,Z,66030034,30–34 let,CZ0724,Zlín,CZ072,Zlínský kraj,6047,7041
2012,Z,66030034,30–34 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2684,3174
2012,Z,66030034,30–34 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,6296,7298
2012,Z,66030034,30–34 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,4766,8344
2012,Z,66030034,30–34 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,4215,5312
2012,Z,66030034,30–34 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,5202,6304
2012,Z,66030034,30–34 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,8917,11865
2012,Z,66035039,35–39 let,CZ0100,Praha,CZ010,Hlavní město Praha,45559,58929
2012,Z,66035039,35–39 let,CZ0201,Benešov,CZ020,Středočeský kraj,3509,4050
2012,Z,66035039,35–39 let,CZ0202,Beroun,CZ020,Středočeský kraj,3737,4164
2012,Z,66035039,35–39 let,CZ0203,Kladno,CZ020,Středočeský kraj,6189,7262
2012,Z,66035039,35–39 let,CZ0204,Kolín,CZ020,Středočeský kraj,3685,4334
2012,Z,66035039,35–39 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,2584,2947
2012,Z,66035039,35–39 let,CZ0206,Mělník,CZ020,Středočeský kraj,4083,4757
2012,Z,66035039,35–39 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,5010,5584
2012,Z,66035039,35–39 let,CZ0208,Nymburk,CZ020,Středočeský kraj,3865,4491
2012,Z,66035039,35–39 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,7580,8603
2012,Z,66035039,35–39 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,6374,7242
2012,Z,66035039,35–39 let,CZ020B,Příbram,CZ020,Středočeský kraj,4140,4846
2012,Z,66035039,35–39 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1917,2256
2012,Z,66035039,35–39 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,7363,8378
2012,Z,66035039,35–39 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,2214,2602
2012,Z,66035039,35–39 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,3219,3769
2012,Z,66035039,35–39 let,CZ0314,Písek,CZ031,Jihočeský kraj,2482,2905
2012,Z,66035039,35–39 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1697,2068
2012,Z,66035039,35–39 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,2500,2926
2012,Z,66035039,35–39 let,CZ0317,Tábor,CZ031,Jihočeský kraj,3862,4227
2012,Z,66035039,35–39 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,2281,2658
2012,Z,66035039,35–39 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,3053,3611
2012,Z,66035039,35–39 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,6815,8160
2012,Z,66035039,35–39 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,2362,2709
2012,Z,66035039,35–39 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,3079,3424
2012,Z,66035039,35–39 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1699,1999
2012,Z,66035039,35–39 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1857,2280
2012,Z,66035039,35–39 let,CZ0411,Cheb,CZ041,Karlovarský kraj,3289,4203
2012,Z,66035039,35–39 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,3951,5031
2012,Z,66035039,35–39 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,3054,3787
2012,Z,66035039,35–39 let,CZ0421,Děčín,CZ042,Ústecký kraj,4528,5635
2012,Z,66035039,35–39 let,CZ0422,Chomutov,CZ042,Ústecký kraj,4337,5192
2012,Z,66035039,35–39 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,4410,5140
2012,Z,66035039,35–39 let,CZ0424,Louny,CZ042,Ústecký kraj,3009,3676
2012,Z,66035039,35–39 let,CZ0425,Most,CZ042,Ústecký kraj,3731,4657
2012,Z,66035039,35–39 let,CZ0426,Teplice,CZ042,Ústecký kraj,4335,5587
2012,Z,66035039,35–39 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,4392,5288
2012,Z,66035039,35–39 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,3804,4532
2012,Z,66035039,35–39 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,3356,3905
2012,Z,66035039,35–39 let,CZ0513,Liberec,CZ051,Liberecký kraj,6602,7751
2012,Z,66035039,35–39 let,CZ0514,Semily,CZ051,Liberecký kraj,2652,3004
2012,Z,66035039,35–39 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,5968,6819
2012,Z,66035039,35–39 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,2847,3274
2012,Z,66035039,35–39 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,4029,4612
2012,Z,66035039,35–39 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,2922,3325
2012,Z,66035039,35–39 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,4311,5051
2012,Z,66035039,35–39 let,CZ0531,Chrudim,CZ053,Pardubický kraj,3693,4144
2012,Z,66035039,35–39 let,CZ0532,Pardubice,CZ053,Pardubický kraj,6368,7316
2012,Z,66035039,35–39 let,CZ0533,Svitavy,CZ053,Pardubický kraj,3820,4434
2012,Z,66035039,35–39 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,5072,5838
2012,Z,66035039,35–39 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,3292,3793
2012,Z,66035039,35–39 let,CZ0632,Jihlava,CZ063,Vysočina,4081,4664
2012,Z,66035039,35–39 let,CZ0633,Pelhřimov,CZ063,Vysočina,2402,2789
2012,Z,66035039,35–39 let,CZ0634,Třebíč,CZ063,Vysočina,4029,4550
2012,Z,66035039,35–39 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,4125,4716
2012,Z,66035039,35–39 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,3803,4542
2012,Z,66035039,35–39 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,13734,16523
2012,Z,66035039,35–39 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,8668,9770
2012,Z,66035039,35–39 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,4233,4894
2012,Z,66035039,35–39 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,4641,6370
2012,Z,66035039,35–39 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,3283,3860
2012,Z,66035039,35–39 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,4070,4806
2012,Z,66035039,35–39 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,1204,1569
2012,Z,66035039,35–39 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,9086,10251
2012,Z,66035039,35–39 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,4065,4678
2012,Z,66035039,35–39 let,CZ0714,Přerov,CZ071,Olomoucký kraj,4589,5332
2012,Z,66035039,35–39 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,4558,5231
2012,Z,66035039,35–39 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,3773,4434
2012,Z,66035039,35–39 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,4975,5745
2012,Z,66035039,35–39 let,CZ0723,Vsetín,CZ072,Zlínský kraj,4480,5846
2012,Z,66035039,35–39 let,CZ0724,Zlín,CZ072,Zlínský kraj,7052,8210
2012,Z,66035039,35–39 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,3351,3837
2012,Z,66035039,35–39 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,7607,8748
2012,Z,66035039,35–39 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,6042,9942
2012,Z,66035039,35–39 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,4983,6292
2012,Z,66035039,35–39 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,6094,7359
2012,Z,66035039,35–39 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,10138,13405
2012,Z,66040044,40–44 let,CZ0100,Praha,CZ010,Hlavní město Praha,31534,43284
2012,Z,66040044,40–44 let,CZ0201,Benešov,CZ020,Středočeský kraj,2630,3223
2012,Z,66040044,40–44 let,CZ0202,Beroun,CZ020,Středočeský kraj,2513,3043
2012,Z,66040044,40–44 let,CZ0203,Kladno,CZ020,Středočeský kraj,4797,5894
2012,Z,66040044,40–44 let,CZ0204,Kolín,CZ020,Středočeský kraj,2628,3231
2012,Z,66040044,40–44 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,2095,2534
2012,Z,66040044,40–44 let,CZ0206,Mělník,CZ020,Středočeský kraj,3071,3794
2012,Z,66040044,40–44 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3673,4286
2012,Z,66040044,40–44 let,CZ0208,Nymburk,CZ020,Středočeský kraj,2682,3303
2012,Z,66040044,40–44 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,4871,5871
2012,Z,66040044,40–44 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,4208,5092
2012,Z,66040044,40–44 let,CZ020B,Příbram,CZ020,Středočeský kraj,3118,3777
2012,Z,66040044,40–44 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1480,1860
2012,Z,66040044,40–44 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,5653,6659
2012,Z,66040044,40–44 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1765,2147
2012,Z,66040044,40–44 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2654,3134
2012,Z,66040044,40–44 let,CZ0314,Písek,CZ031,Jihočeský kraj,1994,2356
2012,Z,66040044,40–44 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1394,1773
2012,Z,66040044,40–44 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1927,2364
2012,Z,66040044,40–44 let,CZ0317,Tábor,CZ031,Jihočeský kraj,3054,3488
2012,Z,66040044,40–44 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1764,2122
2012,Z,66040044,40–44 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,2323,2966
2012,Z,66040044,40–44 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4852,6080
2012,Z,66040044,40–44 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1709,2063
2012,Z,66040044,40–44 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,2197,2608
2012,Z,66040044,40–44 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1290,1632
2012,Z,66040044,40–44 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1487,1860
2012,Z,66040044,40–44 let,CZ0411,Cheb,CZ041,Karlovarský kraj,2398,3235
2012,Z,66040044,40–44 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,3048,4028
2012,Z,66040044,40–44 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,2593,3284
2012,Z,66040044,40–44 let,CZ0421,Děčín,CZ042,Ústecký kraj,3518,4665
2012,Z,66040044,40–44 let,CZ0422,Chomutov,CZ042,Ústecký kraj,3372,4337
2012,Z,66040044,40–44 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,3304,4027
2012,Z,66040044,40–44 let,CZ0424,Louny,CZ042,Ústecký kraj,2338,2944
2012,Z,66040044,40–44 let,CZ0425,Most,CZ042,Ústecký kraj,3023,4055
2012,Z,66040044,40–44 let,CZ0426,Teplice,CZ042,Ústecký kraj,3465,4716
2012,Z,66040044,40–44 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,3407,4279
2012,Z,66040044,40–44 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,2807,3573
2012,Z,66040044,40–44 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,2673,3210
2012,Z,66040044,40–44 let,CZ0513,Liberec,CZ051,Liberecký kraj,4727,5945
2012,Z,66040044,40–44 let,CZ0514,Semily,CZ051,Liberecký kraj,2207,2615
2012,Z,66040044,40–44 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,4661,5623
2012,Z,66040044,40–44 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,2133,2559
2012,Z,66040044,40–44 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,3271,3862
2012,Z,66040044,40–44 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,2248,2645
2012,Z,66040044,40–44 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,3386,4189
2012,Z,66040044,40–44 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2953,3423
2012,Z,66040044,40–44 let,CZ0532,Pardubice,CZ053,Pardubický kraj,4813,5760
2012,Z,66040044,40–44 let,CZ0533,Svitavy,CZ053,Pardubický kraj,2901,3522
2012,Z,66040044,40–44 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,4061,4786
2012,Z,66040044,40–44 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2712,3207
2012,Z,66040044,40–44 let,CZ0632,Jihlava,CZ063,Vysočina,3236,3860
2012,Z,66040044,40–44 let,CZ0633,Pelhřimov,CZ063,Vysočina,2029,2414
2012,Z,66040044,40–44 let,CZ0634,Třebíč,CZ063,Vysočina,3220,3773
2012,Z,66040044,40–44 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,3406,4027
2012,Z,66040044,40–44 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,2828,3539
2012,Z,66040044,40–44 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,9689,12184
2012,Z,66040044,40–44 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,6131,7285
2012,Z,66040044,40–44 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,3394,4038
2012,Z,66040044,40–44 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,3774,5463
2012,Z,66040044,40–44 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2381,2976
2012,Z,66040044,40–44 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,3194,3947
2012,Z,66040044,40–44 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,875,1242
2012,Z,66040044,40–44 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,6720,7848
2012,Z,66040044,40–44 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,3038,3650
2012,Z,66040044,40–44 let,CZ0714,Přerov,CZ071,Olomoucký kraj,3768,4685
2012,Z,66040044,40–44 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,3584,4195
2012,Z,66040044,40–44 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2949,3599
2012,Z,66040044,40–44 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,4091,4988
2012,Z,66040044,40–44 let,CZ0723,Vsetín,CZ072,Zlínský kraj,3747,4968
2012,Z,66040044,40–44 let,CZ0724,Zlín,CZ072,Zlínský kraj,5487,6481
2012,Z,66040044,40–44 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2772,3335
2012,Z,66040044,40–44 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,5991,7359
2012,Z,66040044,40–44 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,5423,9190
2012,Z,66040044,40–44 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,3920,5248
2012,Z,66040044,40–44 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,4722,5962
2012,Z,66040044,40–44 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,8331,11417
2012,Z,66045049,45–49 let,CZ0100,Praha,CZ010,Hlavní město Praha,29093,41810
2012,Z,66045049,45–49 let,CZ0201,Benešov,CZ020,Středočeský kraj,2297,2985
2012,Z,66045049,45–49 let,CZ0202,Beroun,CZ020,Středočeský kraj,2191,2837
2012,Z,66045049,45–49 let,CZ0203,Kladno,CZ020,Středočeský kraj,4069,5420
2012,Z,66045049,45–49 let,CZ0204,Kolín,CZ020,Středočeský kraj,2218,2993
2012,Z,66045049,45–49 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1838,2413
2012,Z,66045049,45–49 let,CZ0206,Mělník,CZ020,Středočeský kraj,2548,3448
2012,Z,66045049,45–49 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3174,3838
2012,Z,66045049,45–49 let,CZ0208,Nymburk,CZ020,Středočeský kraj,2205,2879
2012,Z,66045049,45–49 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,3780,4898
2012,Z,66045049,45–49 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,3201,4174
2012,Z,66045049,45–49 let,CZ020B,Příbram,CZ020,Středočeský kraj,3005,3823
2012,Z,66045049,45–49 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1360,1766
2012,Z,66045049,45–49 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,5215,6378
2012,Z,66045049,45–49 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1548,1984
2012,Z,66045049,45–49 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2373,2867
2012,Z,66045049,45–49 let,CZ0314,Písek,CZ031,Jihočeský kraj,1812,2294
2012,Z,66045049,45–49 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1270,1681
2012,Z,66045049,45–49 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1810,2327
2012,Z,66045049,45–49 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2754,3279
2012,Z,66045049,45–49 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1526,1968
2012,Z,66045049,45–49 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,2203,2909
2012,Z,66045049,45–49 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4577,5985
2012,Z,66045049,45–49 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1551,1916
2012,Z,66045049,45–49 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1981,2499
2012,Z,66045049,45–49 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1130,1506
2012,Z,66045049,45–49 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1426,1828
2012,Z,66045049,45–49 let,CZ0411,Cheb,CZ041,Karlovarský kraj,2185,3155
2012,Z,66045049,45–49 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2812,3971
2012,Z,66045049,45–49 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,2375,3168
2012,Z,66045049,45–49 let,CZ0421,Děčín,CZ042,Ústecký kraj,2879,4148
2012,Z,66045049,45–49 let,CZ0422,Chomutov,CZ042,Ústecký kraj,3162,4314
2012,Z,66045049,45–49 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,2844,3736
2012,Z,66045049,45–49 let,CZ0424,Louny,CZ042,Ústecký kraj,1952,2691
2012,Z,66045049,45–49 let,CZ0425,Most,CZ042,Ústecký kraj,2945,4164
2012,Z,66045049,45–49 let,CZ0426,Teplice,CZ042,Ústecký kraj,2874,4380
2012,Z,66045049,45–49 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2901,4024
2012,Z,66045049,45–49 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,2450,3459
2012,Z,66045049,45–49 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,2303,2911
2012,Z,66045049,45–49 let,CZ0513,Liberec,CZ051,Liberecký kraj,3931,5510
2012,Z,66045049,45–49 let,CZ0514,Semily,CZ051,Liberecký kraj,1875,2372
2012,Z,66045049,45–49 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3974,5139
2012,Z,66045049,45–49 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,2044,2557
2012,Z,66045049,45–49 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2947,3639
2012,Z,66045049,45–49 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1961,2484
2012,Z,66045049,45–49 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2959,3898
2012,Z,66045049,45–49 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2720,3388
2012,Z,66045049,45–49 let,CZ0532,Pardubice,CZ053,Pardubický kraj,4164,5335
2012,Z,66045049,45–49 let,CZ0533,Svitavy,CZ053,Pardubický kraj,2566,3335
2012,Z,66045049,45–49 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,3580,4490
2012,Z,66045049,45–49 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2419,3088
2012,Z,66045049,45–49 let,CZ0632,Jihlava,CZ063,Vysočina,2744,3543
2012,Z,66045049,45–49 let,CZ0633,Pelhřimov,CZ063,Vysočina,1902,2340
2012,Z,66045049,45–49 let,CZ0634,Třebíč,CZ063,Vysočina,3096,3865
2012,Z,66045049,45–49 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,3141,3930
2012,Z,66045049,45–49 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,2536,3372
2012,Z,66045049,45–49 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,9173,12246
2012,Z,66045049,45–49 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,5259,6678
2012,Z,66045049,45–49 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,3096,3879
2012,Z,66045049,45–49 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,3401,5268
2012,Z,66045049,45–49 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2148,2902
2012,Z,66045049,45–49 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2767,3681
2012,Z,66045049,45–49 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,922,1324
2012,Z,66045049,45–49 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,6170,7580
2012,Z,66045049,45–49 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,2799,3494
2012,Z,66045049,45–49 let,CZ0714,Přerov,CZ071,Olomoucký kraj,3375,4524
2012,Z,66045049,45–49 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,3163,3895
2012,Z,66045049,45–49 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2677,3539
2012,Z,66045049,45–49 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,3841,4929
2012,Z,66045049,45–49 let,CZ0723,Vsetín,CZ072,Zlínský kraj,3711,5024
2012,Z,66045049,45–49 let,CZ0724,Zlín,CZ072,Zlínský kraj,4870,6315
2012,Z,66045049,45–49 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2345,3086
2012,Z,66045049,45–49 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,5502,7372
2012,Z,66045049,45–49 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,5386,9807
2012,Z,66045049,45–49 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,3604,5097
2012,Z,66045049,45–49 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,4503,5948
2012,Z,66045049,45–49 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,7995,11707
2012,Z,66050054,50–54 let,CZ0100,Praha,CZ010,Hlavní město Praha,22595,35999
2012,Z,66050054,50–54 let,CZ0201,Benešov,CZ020,Středočeský kraj,1950,2888
2012,Z,66050054,50–54 let,CZ0202,Beroun,CZ020,Středočeský kraj,1676,2392
2012,Z,66050054,50–54 let,CZ0203,Kladno,CZ020,Středočeský kraj,2932,4494
2012,Z,66050054,50–54 let,CZ0204,Kolín,CZ020,Středočeský kraj,1830,2775
2012,Z,66050054,50–54 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1558,2278
2012,Z,66050054,50–54 let,CZ0206,Mělník,CZ020,Středočeský kraj,1884,2877
2012,Z,66050054,50–54 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2593,3447
2012,Z,66050054,50–54 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1855,2686
2012,Z,66050054,50–54 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,2778,4091
2012,Z,66050054,50–54 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,2324,3278
2012,Z,66050054,50–54 let,CZ020B,Příbram,CZ020,Středočeský kraj,2490,3473
2012,Z,66050054,50–54 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1159,1673
2012,Z,66050054,50–54 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,4254,5689
2012,Z,66050054,50–54 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1389,1889
2012,Z,66050054,50–54 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2305,2902
2012,Z,66050054,50–54 let,CZ0314,Písek,CZ031,Jihočeský kraj,1549,2176
2012,Z,66050054,50–54 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1160,1639
2012,Z,66050054,50–54 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1514,2189
2012,Z,66050054,50–54 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2625,3236
