"Ukazatel","IndicatorType","Druh zdravotní péče-Úroveň 1","HC.HCU1","Druh zdravotní péče-Úroveň 2","HC.HCU2","Druh zdravotní péče-Úroveň 3","HC.HCU3","Typ financování zdravotní péče-Úroveň 1","HF.HFU1","Typ financování zdravotní péče-Úroveň 2","HF.HFU2","Území","Uz0","Roky","CasR","Hodnota"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","","","Česko","CZ","2018","2018","36266.83338"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","","","Česko","CZ","2019","2019","37993.68627"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","","","Česko","CZ","2020","2020","38859.33167"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","","","Česko","CZ","2021","2021","38928.09428"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","","","Česko","CZ","2022","2022","41454.93733"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2010","2010","9165.464095"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2011","2011","9566.834008"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2012","2012","9447.682634"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2013","2013","9083.079431"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2014","2014","9705.390034"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2015","2015","9880.149723"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2016","2016","10128.32017"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2017","2017","10830.52478"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2018","2018","11196.0201"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2019","2019","11954.48831"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2020","2020","12531.95347"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2021","2021","13570.86737"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Domácnosti","HF3","","","Česko","CZ","2022","2022","14793.83739"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2010","2010","35153.63794"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2011","2011","35049.94782"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2012","2012","37042.17192"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2013","2013","35556.66853"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2014","2014","34784.63662"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2015","2015","34877.14826"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2016","2016","35498.44852"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2017","2017","35330.56359"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2018","2018","36266.83338"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2019","2019","37993.68627"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2020","2020","38859.33167"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2021","2021","38928.09428"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Léky na předpis","HC511","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Česko","CZ","2022","2022","41454.93733"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2010","2010","11980.26172"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2011","2011","12504.89599"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2012","2012","12349.15214"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2013","2013","11872.57597"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2014","2014","12686.00384"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2015","2015","12912.85028"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2016","2016","13246.67983"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2017","2017","14168.47522"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2018","2018","14644.9799"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2019","2019","15635.51169"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2020","2020","16388.04653"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2021","2021","17804.13263"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Celkem","0","","","Česko","CZ","2022","2022","19204.16261"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2010","2010","11980.26172"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2011","2011","12504.89599"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2012","2012","12349.15214"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2013","2013","11872.57597"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2014","2014","12686.00384"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2015","2015","12912.85028"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2016","2016","13246.67983"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2017","2017","14168.47522"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2018","2018","14644.9799"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2019","2019","15635.51169"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2020","2020","16388.04653"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2021","2021","17804.13263"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Volně prodejné léky","HC512","Domácnosti","HF3","","","Česko","CZ","2022","2022","19204.16261"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Ostatní zdravotnický materiál a výrobky","HC513","Celkem","0","","","Česko","CZ","2010","2010","3323.618202"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Ostatní zdravotnický materiál a výrobky","HC513","Celkem","0","","","Česko","CZ","2011","2011","3413.721066"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Ostatní zdravotnický materiál a výrobky","HC513","Celkem","0","","","Česko","CZ","2012","2012","3431.091231"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Ostatní zdravotnický materiál a výrobky","HC513","Celkem","0","","","Česko","CZ","2013","2013","3389.929194"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Ostatní zdravotnický materiál a výrobky","HC513","Celkem","0","","","Česko","CZ","2014","2014","3642.579684"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Ostatní zdravotnický materiál a výrobky","HC513","Celkem","0","","","Česko","CZ","2015","2015","3533.132272"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Ostatní zdravotnický materiál a výrobky","HC513","Celkem","0","","","Česko","CZ","2016","2016","3628.872174"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Ostatní zdravotnický materiál a výrobky","HC513","Celkem","0","","","Česko","CZ","2017","2017","3920.253497"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Ostatní zdravotnický materiál a výrobky","HC513","Celkem","0","","","Česko","CZ","2018","2018","4095.206102"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Léky a zdravotnické prostředky","HC5","Léky a zdravotnický materiál ","HC51","Ostatní zdravotnický materiál a výrobky","HC513","Celkem","0","","","Česko","CZ","2019","2019","4348.924585"
