"Ukazatel","IndicatorType","Typ financování zdravotní péče-Úroveň 1","HF.HFU1","Typ financování zdravotní péče-Úroveň 2","HF.HFU2","Poskytovatel zdravotní péče-Úroveň 1","HP.HPU1","Poskytovatel zdravotní péče-Úroveň 2","HP.HPU2","Území","Uz0","Roky","CasR","Hodnota"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2015","2015","3424.348681"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2016","2016","3603.14128"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2017","2017","3910.487595"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2018","2018","4083.148438"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2019","2019","4362.538337"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2020","2020","6136.486864"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2021","2021","5532.816244"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Doprava pacientů a záchranná služba","HP41","Česko","CZ","2022","2022","5741.451031"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2010","2010","5045.519382"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2011","2011","5159.153893"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2012","2012","5210.815537"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2013","2013","5186.34438"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2014","2014","5581.155212"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2015","2015","5803.190448"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2016","2016","6106.576497"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2017","2017","6488.732552"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2018","2018","6964.584074"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2019","2019","7510.740772"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2020","2020","9813.581423"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2021","2021","14003.62964"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé doplňkových služeb","HP4","Laboratoře","HP42","Česko","CZ","2022","2022","11494.7459"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2010","2010","27284.1483"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2011","2011","27250.00047"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2012","2012","28711.78862"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2013","2013","27626.87034"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2014","2014","27209.94053"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2015","2015","27356.99934"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2016","2016","27916.43872"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2017","2017","27718.3924"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2018","2018","28642.12888"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2019","2019","30631.65273"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2020","2020","32691.56785"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2021","2021","32496.7159"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Lékárny","HP51","Česko","CZ","2022","2022","23009.13138"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2010","2010","1922.087898"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2011","2011","1965.187554"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2012","2012","1985.213202"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2013","2013","1975.612849"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2014","2014","2125.27087"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2015","2015","2209.547502"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2016","2016","2324.806645"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2017","2017","2621.497028"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2018","2018","2641.608165"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2019","2019","2691.53769"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2020","2020","2692.162003"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2021","2021","2935.671613"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Lékárny a výdejny prostředků zdravotnické techniky","HP5","Prodejci a dodavatelé zdravotnického zboží a přístrojů","HP52","Česko","CZ","2022","2022","3253.066751"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2010","2010","6631.428"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2011","2011","6943.317"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2012","2012","6772.119"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2013","2013","6581.682"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2014","2014","6558.947"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2015","2015","6490.222"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2016","2016","6485.66"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2017","2017","6370.629"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2018","2018","6763.105"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2019","2019","7374.474"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2020","2020","7782.063"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2021","2021","7950.546"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Veřejné zdroje","HF1","Zdravotní pojišťovny","HF12","Poskytovatelé správy a financování zdravotnictví","HP7","Správa zdravotních pojišťoven","HP72","Česko","CZ","2022","2022","8570.042"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Soukromé zdroje","HF2","Dobrovolné zdravotní pojištění (zdravotní cestovní pojištění)","HF21","Celkem","0","","","Česko","CZ","2010","2010","427.1377655"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Soukromé zdroje","HF2","Dobrovolné zdravotní pojištění (zdravotní cestovní pojištění)","HF21","Celkem","0","","","Česko","CZ","2011","2011","477.3230895"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Soukromé zdroje","HF2","Dobrovolné zdravotní pojištění (zdravotní cestovní pojištění)","HF21","Celkem","0","","","Česko","CZ","2012","2012","520.4510845"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Soukromé zdroje","HF2","Dobrovolné zdravotní pojištění (zdravotní cestovní pojištění)","HF21","Celkem","0","","","Česko","CZ","2013","2013","474.7040861"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Soukromé zdroje","HF2","Dobrovolné zdravotní pojištění (zdravotní cestovní pojištění)","HF21","Celkem","0","","","Česko","CZ","2014","2014","537.0212596"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Soukromé zdroje","HF2","Dobrovolné zdravotní pojištění (zdravotní cestovní pojištění)","HF21","Celkem","0","","","Česko","CZ","2015","2015","478.2698432"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Soukromé zdroje","HF2","Dobrovolné zdravotní pojištění (zdravotní cestovní pojištění)","HF21","Celkem","0","","","Česko","CZ","2016","2016","484.3247526"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Soukromé zdroje","HF2","Dobrovolné zdravotní pojištění (zdravotní cestovní pojištění)","HF21","Celkem","0","","","Česko","CZ","2017","2017","539.10994"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Soukromé zdroje","HF2","Dobrovolné zdravotní pojištění (zdravotní cestovní pojištění)","HF21","Celkem","0","","","Česko","CZ","2018","2018","601.57386"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Soukromé zdroje","HF2","Dobrovolné zdravotní pojištění (zdravotní cestovní pojištění)","HF21","Celkem","0","","","Česko","CZ","2019","2019","683.9236"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Soukromé zdroje","HF2","Dobrovolné zdravotní pojištění (zdravotní cestovní pojištění)","HF21","Celkem","0","","","Česko","CZ","2020","2020","512.11814"
